BLEU,WER,diff_ref_hyp,nr_1,diff_hyp_ref,nr_2,reference,hypothese,id
0.641,0.25,freiberuflich tätige,2,freiberufliche,1,die ziffer 5 verlangt die streichung der kantonsbeiträge an freiberuflich tätige pflegefachpersonen,ziffer 5 verlangt die streichung der kantonsbeiträge an freiberufliche pflegefachpersonen,3287  3e70c636-660e-4a8a-a99d-911812b68ce7
0.641,0.17,nara präfektur,2,präfekturenarrade,1,die planungserklärung zur präfektur nara der direkte nutzen soll möglichst umgesetzt werden,die planungserklärung zur präfekturenarrade der direkte nutzen soll möglichst umgesetzt werden,2247  3fb5f6f0-e0ee-4ed9-8930-fcbc8ab27d19
0.641,0.17,paar ein,2,etwas,1,in der edufraktion gibt es möglicherweise ein paar enthaltungen zu diesem kredit,in der edufraktion gibt es möglicherweise etwas enthaltungen zu diesem kredit,680  08de6671-08e5-4933-ab0c-c160a9e674ad
0.641,0.25,platz waldwirtschaft leistungsfähigen,3,weltwirtschaftsplatz,1,wir wollen aber auch dass die entwicklung einer leistungsfähigen waldwirtschaft platz hat,wir wollen aber auch dass die entwicklung einer weltwirtschaftsplatz hat,2341  10d8ba9e-dbf7-46ad-9396-5f160878e514
0.641,0.17,fühlen individuen,2,individueller,1,dass wir uns heute als individuen fühlen und verstehen ist nicht selbstverständlich,dass wir uns heute als individueller und verstehen ist nicht selbstverständlich,789  9736aed9-dbfe-4b11-8ce9-1aea6926d1ad
0.641,0.13,planiergrien,1,planungrühm noch,2,es sollte möglich sein dass eine solche deckschicht auch mit einem planiergrien erstellt werden kann,es sollte möglich sein dass eine solche deckschicht auch noch mit einem planungrühm erstellt werden kann,3052  eb3a6c6f-3b04-4b17-9d71-67e4496b49ed
0.641,0.12,empfiehlt der,2,empfehlen einer,2,trotz dieser unzufriedenheit und der hohen kosten empfiehlt die fdp den jahresbericht zur kenntnis zu nehmen,trotz dieser unzufriedenheit und einer hohen kosten empfehlen die fdp den jahresbericht zur kenntnis zu nehmen,369  2aa97338-3da4-49ff-9bfe-dda2f1aa1bf4
0.639,0.25,dieser gemacht werden,3,machen diesen man,3,aber die regierung zeigt in ihrer antwort klar auf dass dieser schritt nicht gemacht werden kann,aber die regierung zeigt in ihrer antwort klar auf dass man diesen schritt nicht machen kann,892  e1aed666-1e5f-4f7a-84b9-12695999b001
0.639,0.3,gibt dazu es,3,jetzt aber auch,3,dazu gibt es entsprechende studien untersuchungen expertenmeinungen und so weiter,aber jetzt auch entsprechende studien untersuchungen expertenmeinungen und so weiter,1448  d3691b8e-64b2-476f-8ea8-1e19a28d0bb2
0.639,0.3,betreuungspersonen nach suche,3,suchen des betreuungspersonens,3,es gibt ein flächendeckendes register für die suche nach betreuungspersonen,es gibt ein flächendeckendes register für die suchen des betreuungspersonens,618  efbfc250-cae5-4b74-ad43-f6058e98e2b1
0.639,0.33,hat zürich,2,befindet sich er,3,zürich hat bei weitem die höchsten löhne aller kantone,er befindet sich bei weitem die höchsten löhne aller kantone,876  a9d233d2-b3e5-4033-b644-2cf63fd0341f
0.638,0.28,,0,nimmt,1,positiv wird auch bewertet dass neben dem jährlichen dialog im februar nach den sommerferien ein zwischendialog stattfinden soll,positiv wird auch bewertet dass neben dem dialog im februar nimmt im jährlichen dialog nach den sommerferien ein zwischendialog stattfinden soll,2222  34abb63b-f709-473f-8e9e-135dcf79bf5c
0.638,0.2,diese entlässt,2,entlassen diesen,2,zum letzten punkt 4 wir sind klar dafür dass man sich überlegen muss ob man diese schulverlag plus ag nicht verkaufen will und dass man diese in die freiheit entlässt,zum letzten punkt 4 sind wir klar dafür dass man sich überlegen muss ob man diesen schulverlag plus ag nicht verkaufen will und dass man diesen in die freiheit entlassen will,75  6d15ac6a-35b6-46bf-84ed-797d53702f40
0.637,0.19,,0,sie ist,2,trotz allem hat die kommission einstimmig beschlossen dem grossen rat die genehmigung des berichts zu beantragen,trotz allem ist die kommission einstimmig hat sie beschlossen dem grossen rat die genehmigung des berichts zu beantragen,230  c6455544-34a7-4fa9-950e-b68d02a65efb
0.636,0.26,mitglieder des rats dies grossen,5,das grossratsmitgliedern,2,dies wäre mit einer publikation der finanzrelevanten elemente aus den mitberichten für alle mitglieder des grossen rats nicht gegeben,das wäre mit einer publikation der finanzrelevanten elemente aus den mitberichten für alle grossratsmitgliedern nicht gegeben,170  29099e4a-a5e5-4ced-a114-c27486138356
0.635,0.23,ihrer junglehrer stütze wertvolle eine,5,stütz jungläre dieser ein wertvoller,5,mit ihrer erfahrung sind sie besonders wichtig und eine wertvolle stütze für die schule für die schulleitungen für die junglehrerinnen und junglehrer,mit dieser erfahrung sind sie besonders wichtig und ein wertvoller stütz für die schule für die schulleitungen für die junglehrerinnen und jungläre,2094  573d5bac-5e6f-48a4-9257-dfbd5ef98ae4
0.635,0.17,zu wonach stimmten gewesen ein,5,haben nachher zugestimmt und,4,im juni 2016 stimmten wir noch einstimmig dem antrag der gsok zu wonach ein beitritt aus unserer sicht nur dann sinnvoll gewesen wäre wenn alle 26 kantone mitgemacht hätten,im juni 2016 haben wir noch einstimmig dem antrag der gsok zugestimmt und nachher beitritt aus unserer sicht nur dann sinnvoll wäre wenn alle 26 kantone mitgemacht hätten,1532  cfa7775c-72d8-4a60-bfa0-3316336de56a
0.634,0.18,ähnlicher,1,ähnlichen,1,der antrag wurde in ähnlicher form bereits in der kommission gestellt,der antrag wurde in der ähnlichen form bereits in der kommission gestellt,2585  6b4b4187-04b3-4b1c-9551-4178397d650c
0.634,0.17,anbieten noch,2,ausbieten auch,2,natürlich gibt es noch weitere private schulen die eine gymnasiale ausbildung anbieten,natürlich gibt es auch weitere private schulen die eine gymnasiale ausbildung ausbieten,2054  8eeecb50-ae74-4603-9d86-81a2f0b7bcd6
0.634,0.33,,0,,0,die politik muss ganz klar ihre kontrollfunktion in der öffentlichen gesundheit wahrnehmen,ganz klar muss die politik ihre kontrollfunktion in der öffentlichen gesundheit wahrnehmen,1303  d79953e0-1868-47c4-8a39-4b0f9d6d0bc0
0.634,0.24,wichtigkeit zentraler von,3,zentral wichtig,2,für die sp ist information ein medialer service public und somit von zentraler wichtigkeit für unsere demokratie,die sp ist information ein medialer service public und somit zentral wichtig für unsere demokratie,2971  23df37c7-c443-4018-b278-254d1497ec6c
0.634,0.2,,0,dem rat,2,aus diesen gründen empfiehlt die bdpfraktion einstimmig die motion abzulehnen,aus diesen gründen empfiehlt die bdpfraktion einstimmig dem rat die motion abzulehnen,2516  ce5ee6ed-208d-4070-9291-93def913eca2
0.634,0.17,die bereiche,2,bereich den,2,dieser betrifft vor allem die bereiche führung organisation und eigentumsverhältnisse des inselspitals,dieser betrifft vor allem den bereich führung organisation und eigentumsverhältnisse des inselspitals,2693  ff8387bd-bc00-4eea-af66-f9a88051cf3c
0.634,0.18,umfasst,1,fast und,2,der individuelle integrationsplan umfasst ziele die für jede person angepasst werden,der individuelle integrationsplan und fast ziele die für jede person angepasst werden,1705  1adbc738-be78-443e-ab40-333f259592a7
0.634,0.2,dann anlässen bei,3,anlässe,1,es kann nicht sein dass dann schlussendlich von jedem verein irgendjemand noch die wirteprüfung machen muss nur damit sie ihre leute bei anlässen verpflegen können,es kann nicht sein dass von jedem verein schlussendlich irgendjemand noch die wirteprüfung machen muss nur damit sie ihre leute anlässe verpflegen können,1868  9292381b-1197-42b7-ad3f-ee5241892fa2
0.634,0.17,interessen seine,2,interesse sein,2,der kanton bern bringt seine interessen bei der europapolitik des bundes ein,der kanton bern bringt sein interesse bei der europapolitik des bundes ein,2974  68ff1cc7-e2cc-4e0c-871f-73e86b481d15
0.634,0.17,solchen einen,2,freien solche,2,es braucht unbedingt ein entschiedenes vorgehen gegen einen solchen missbrauch unseres rechtswesens,es braucht unbedingt ein entschiedenes vorgehen gegen solche freien missbrauch unseres rechtswesens,360  1db9071b-3ced-4e0b-9d5a-24924c43a027
0.634,0.17,diese wo,2,die,1,in der motionsbegründung werden beispiele aufgeführt wo diese zweisprachigkeit nicht funktioniert hat,in der motionsbegründung werden beispiele aufgeführt die die zweisprachigkeit nicht funktioniert hat,2133  9477b892-436c-4142-abee-ea78e762b901
0.634,0.17,diese auf,2,über,1,diese 83 mio franken verteilen sich ja auf die nächsten fünf jahre,die 83 mio franken verteilen sich ja über die nächsten fünf jahre,1587  5a2eb065-1e84-4a3f-b800-7b137a27f146
0.634,0.17,würden riesengrosse,2,würde riesige,2,es geht hier nicht um riesengrosse beträge die einen aufschub rechtfertigen würden,es geht hier nicht um riesige beträge die einen aufschub rechtfertigen würde,318  95e05bae-0bd2-47ce-992a-66b74832ec0f
0.634,0.17,zu nahmen,2,haben zugenommen,2,in den letzten jahren nahmen auch die ausbildungskosten pro person stark zu,in den letzten jahren haben auch die ausbildungskosten pro person stark zugenommen,2401  2e02bb1a-667c-4a78-98a7-3e27217a11bf
0.634,0.14,ihn und,2,,0,auch wir bedanken uns für diesen ausführlichen raumplanungsbericht und nehmen ihn so zur kenntnis,auch wir bedanken uns für diesen ausführlichen raumplanungsbericht nehmen diesen so zur kenntnis,1699  49ce4595-420f-4682-b442-9e40a0795a50
0.634,0.14,kirchlichen,1,kirchen,1,die kirchlichen strukturen und institutionen müssen mit leben und mit konkreten inhalten gefüllt werden,die kirchen strukturen und institutionen müssen mit leben und konkreten inhalten gefüllt werden,1041  0846b4c8-b85d-451f-83db-9ce979fca846
0.634,0.17,befinden denjenigen,2,befindet diesen,2,wir sprechen hier nämlich von denjenigen lehrpersonen die sich im aufholstatus befinden,wir sprechen hier nämlich von diesen lehrpersonen die sich im aufholstatus befindet,185  8783ba5a-8182-44c8-b13b-f306ce8d93ff
0.634,0.18,derartigen,1,beratung der,2,wie gesagt in einer derartigen grundsatzerklärung werden keine sachpolitischen entscheide vorweggenommen,wie gesagt in einer beratung der grundsatzerklärung werden keine sachpolitischen entscheide vorweggenommen,3271  e557ba6f-a928-483a-aaff-12ff3c12c8de
0.634,0.18,alle,1,nicht,1,es hat keinen sinn alle kulturellen projekte die gefördert wurden aufzuzählen,es hat keinen sinn nicht die kulturellen projekte die gefördert wurden aufzuzählen,723  3c61b801-93aa-4cdb-a91a-ecf39ccb8029
0.634,0.18,es,1,die dies,2,es zeigt nur wie blauäugig gewisse leute in diesem saal sind,dies zeigt nur wie die blauäugig gewisse leute in diesem saal sind,2815  1ee2f596-1d5f-4d81-a679-3fa98409cf16
0.634,0.17,dem mädchenhaus,2,den medienhaus,2,sie soll synergien zwischen bestehenden frauenhäusern und dem mädchenhaus nutzen und gewährleisten,sie soll synergien zwischen bestehenden frauenhäusern und den medienhaus nutzen und gewährleisten,1499  0ad57ffb-a694-4330-b7d2-a2adaba5f32f
0.634,0.17,gsi der,2,geissen den,2,an dieser stelle möchte ich der gsi für die konstruktive unterstützung danken,an dieser stelle möchte ich den geissen für die konstruktive unterstützung danken,1818  a36c004c-c2d9-4c52-a85f-9b535862f142
0.633,0.24,diese linie den bav,4,der linien,2,dort entfällt die kantonale mitfinanzierung weil das bundesamt für verkehr bav diese linie den sbb zugewiesen hat,dort entfällt die kantonale mitfinanzierung weil das bundesamt für verkehr die linien der sbb zugewiesen hat,163  1589ba77-a198-4b23-92e0-55016b9d385c
0.633,0.14,ob gemildert potenzielle,3,gemildet potizielle und,3,es ist aus unserer sicht ohnehin sehr fragwürdig ob mit diesen strengeren regelungen im taxiwesen das potenzielle gefährdungsrisiko deutlich gemildert werden könnte,es ist aus unserer sicht ohnehin sehr fragwürdig und mit diesen strengeren regelungen im taxiwesen das potizielle gefährdungsrisiko deutlich gemildet werden könnte,1576  b550293a-6b86-4d40-8eee-e7a2981f014c
0.632,0.3,detaillierten,1,tierten in den,3,ich danke ebenfalls für die ausführlichen unterlagen und detaillierten ausführungen,ich danke ebenfalls für die ausführlichen unterlagen und in den tierten ausführungen,3131  b5dae0f6-6801-4f2e-8c1a-1f31a3dd0608
0.632,0.18,zur hier,2,zu da,2,zur ziffer 2 hier sind wir nicht einverstanden mit der regierung,zu ziffer 2 da sind wir nicht einverstanden mit der regierung,3097  e260af13-1039-4efd-99e6-4dd29af2a468
0.632,0.18,wollten dies,2,möchten das,2,wenn wir dies wollten hätten wir diese motion ganz anders formuliert,wenn wir das möchten hätten wir diese motion ganz anders formuliert,1247  4561e202-f4b0-41dc-9e08-60895226cfa7
0.632,0.18,zu fördern,2,gefördert der,2,von fall zu fall muss man unterstützen und muss man fördern,von fall der fall muss man unterstützen und muss man gefördert,1978  d6ffcfc9-afdd-47b1-9794-51f4b69cad28
0.632,0.29,individualverkehr,1,zu grossen teil einem auch idealverkehr,6,sie sind aber offensichtlich geht es doch einmal mehr um einen angriff auf den motorisierten individualverkehr und somit auf das gewerbe,sie sind aber offensichtlich geht es doch einmal mehr um einen angriff auf den motorisierten idealverkehr und somit auch zu einem grossen teil auf das gewerbe,2283  6b6b24d1-4c4e-454c-90c9-842a7cf3377b
0.631,0.21,jeweiligen der mamamundo,3,dieser mammundo,2,zur geburtsvorbereitung für migrantinnen gibt es bereits das angebot mamamundo in der jeweiligen muttersprache,zur geburtsvorbereitung für migrantinnen gibt es bereits das angebot mammundo in dieser muttersprache,3002  1ab39a92-2e15-4e76-a38e-7cef9f83d705
0.631,0.16,wissend gleich zwar,3,sogar wissen,2,ich spreche hier für die fdp und zwar gleich für beide motionen wissend dass wir sie nicht zusammen behandeln,ich spreche hier für die fdp und sogar für beide motionen wissen dass wir sie nicht zusammen behandeln,2535  948748fd-fc2e-48f3-aeb1-c015022e5bd0
0.631,0.22,am sodass,2,dem werden dass,3,ich bitte sie hier am richtigen ort dieser motion zuzustimmen sodass wir eben bundesrecht umsetzen wie es andere kantone zum teil auch tun,ich bitte sie hier dem richtigen ort zuzustimmen dieser motion dass wir eben bundesrecht umsetzen wie es andere kantone zum teil auch tun werden,1951  c2074049-0db3-4714-8490-065dedac2606
0.63,0.19,ihnen betrug ich,3,sich ihren beträgt,3,wenn man sieht dass die zunahme an der ph in den letzten jahren 19 prozent betrug dann muss ich ihnen sagen,wenn man dann sieht dass die zunahme an der ph in den letzten jahren 19 prozent beträgt dann muss sich ihren sagen,1431  022a1965-612e-4596-8166-30127e34cfbe
0.63,0.25,tieflohnbranchen in könnte,3,er tieflohnbrauche gehört im,4,für schlecht qualifizierte beschäftigte in tieflohnbranchen könnte die einführung von mindestlöhnen zum verlust der arbeitsstelle führen,für schlecht qualifizierte beschäftigte im tieflohnbrauche gehört er die einführung von mindestlöhnen zum verlust der arbeitsstelle führen,1943  91316faf-05ed-4fed-946f-09c0addc8918
0.629,0.29,gekommen japanischen zustande präfektur weiter,5,wie zustand jabanischen projektur dann kommen,6,weiter wird erwähnt dass auf internationaler ebene ein projekt zwischen dem kanton bern und der japanischen präfektur nara zustande gekommen ist,dann wird erwähnt dass auf internationaler ebene ein projekt zwischen dem kanton bern und der jabanischen projektur nara zustand wie kommen ist,2779  a93a0fd3-c565-40fb-ae5b-39c900e91e91
0.629,0.24,verschreibungen eben werden,3,wird müsste beschreibung wenn man,5,die verschreibungen dieser wohnungen werden mehr als 100 000 franken an verschreibungskosten kosten oder einbringen je nachdem erhalten oder eben bezahlen,die beschreibung dieser wohnungen wird mehr als 100 000 franken an verschreibungskosten kosten oder einbringen je nachdem erhalten oder wenn man bezahlen müsste,3159  9d964a56-bacf-42cb-bd26-97ddc9007feb
0.629,0.17,den deswegen,2,alle deshalb,2,deswegen lehnt die bak die anträge der svp ebenfalls mehrheitlich ab wie auch den antrag von herrn vanoni,deshalb lehnt die bak die anträge der svp ebenfalls alle mehrheitlich ab wie auch der antrag von herrn vanoni,1270  980809f2-70ec-424c-8c49-a79054ecbe05
0.629,0.21,soll an von hoher,4,sollen hohe,2,diese soll von hoher qualität und insbesondere an die bedürfnisse der kunden angepasst sein damit sie auch genutzt wird,diese sollen hohe qualität und insbesondere auch die bedürfnisse der kunden angepasst sein damit sie auch genutzt wird,1839  80297acc-07f6-4314-a5d6-5dc0cdc54f46
